fecha;Column1;hora;costo_en_dolares;nombre
30-10-2023;30;12;0,0;BA S/E CERRO NAVIA 220KV BP1
30-10-2023;30;13;0,0;BA S/E CERRO NAVIA 220KV BP1
30-10-2023;30;14;0,0;BA S/E CERRO NAVIA 220KV BP1
30-10-2023;30;15;0,0;BA S/E CERRO NAVIA 220KV BP1
30-10-2023;30;16;0,0;BA S/E CERRO NAVIA 220KV BP1
30-10-2023;30;17;0,0;BA S/E CERRO NAVIA 220KV BP1
30-10-2023;30;18;0,0;BA S/E CERRO NAVIA 220KV BP1
30-10-2023;30;19;0,0;BA S/E CERRO NAVIA 220KV BP1
30-10-2023;30;20;62,3;BA S/E CERRO NAVIA 220KV BP1
30-10-2023;30;21;79,5;BA S/E CERRO NAVIA 220KV BP1
30-10-2023;30;22;99,6;BA S/E CERRO NAVIA 220KV BP1
30-10-2023;30;23;100,1;BA S/E CERRO NAVIA 220KV BP1
30-10-2023;30;24;86,5;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;1;74,6;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;2;70,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;3;68,9;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;4;68,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;5;66,8;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;6;66,9;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;7;73,6;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;8;43,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;9;0,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;10;0,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;11;0,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;12;0,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;13;0,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;14;0,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;15;0,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;16;0,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;17;0,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;18;0,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;19;0,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;20;46,2;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;21;79,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;22;71,4;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;23;79,0;BA S/E CERRO NAVIA 220KV BP1
31-10-2023;31;24;73,2;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;1;68,1;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;2;68,1;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;3;71,9;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;4;75,8;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;5;72,5;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;6;66,0;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;7;68,1;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;8;34,2;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;9;0,0;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;10;0,0;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;11;0,0;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;12;0,0;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;13;0,0;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;14;0,0;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;15;0,0;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;16;0,0;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;17;0,0;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;18;0,0;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;19;0,0;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;20;105,5;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;21;152,6;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;22;152,7;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;23;148,5;BA S/E CERRO NAVIA 220KV BP1
01-11-2023;1;24;102,9;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;1;88,4;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;2;68,1;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;3;68,4;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;4;68,4;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;5;68,4;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;6;69,4;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;7;83,1;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;8;69,4;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;9;0,0;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;10;0,0;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;11;0,0;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;12;0,0;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;13;0,0;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;14;0,0;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;15;0,0;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;16;0,0;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;17;0,0;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;18;0,0;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;19;0,0;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;20;27,5;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;21;75,0;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;22;78,8;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;23;88,3;BA S/E CERRO NAVIA 220KV BP1
02-11-2023;2;24;73,6;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;1;66,2;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;2;66,2;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;3;64,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;4;56,5;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;5;84,7;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;6;86,6;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;7;86,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;8;41,8;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;9;0,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;10;0,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;11;0,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;12;0,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;13;0,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;14;0,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;15;0,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;16;0,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;17;0,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;18;0,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;19;0,0;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;20;61,6;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;21;112,3;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;22;115,9;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;23;115,9;BA S/E CERRO NAVIA 220KV BP1
03-11-2023;3;24;93,7;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;1;70,3;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;2;77,1;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;3;85,5;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;4;74,6;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;5;71,4;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;6;68,9;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;7;51,4;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;8;11,9;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;9;0,0;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;10;0,0;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;11;0,0;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;12;0,0;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;13;0,0;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;14;0,0;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;15;0,0;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;16;0,0;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;17;0,0;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;18;0,0;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;19;0,0;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;20;67,1;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;21;98,9;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;22;137,5;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;23;130,3;BA S/E CERRO NAVIA 220KV BP1
04-11-2023;4;24;95,1;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;1;73,6;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;2;70,4;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;3;66,4;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;4;66,9;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;5;66,9;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;6;59,6;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;7;54,2;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;8;27,8;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;9;0,0;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;10;0,0;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;11;0,0;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;12;0,0;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;13;0,0;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;14;0,0;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;15;0,0;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;16;0,0;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;17;0,0;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;18;0,0;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;19;0,0;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;20;12,5;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;21;74,2;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;22;76,5;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;23;77,6;BA S/E CERRO NAVIA 220KV BP1
05-11-2023;5;24;77,6;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;1;74,4;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;2;72,3;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;3;70,1;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;4;69,8;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;5;66,8;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;6;68,1;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;7;74,4;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;8;54,1;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;9;0,0;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;10;0,0;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;11;0,0;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;12;0,0;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;13;0,0;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;14;0,0;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;15;0,0;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;16;0,0;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;17;0,0;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;18;0,0;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;19;0,0;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;20;45,7;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;21;80,1;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;22;80,1;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;23;79,3;BA S/E CERRO NAVIA 220KV BP1
06-11-2023;6;24;79,6;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;1;68,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;2;69,7;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;3;63,6;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;4;67,8;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;5;67,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;6;67,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;7;69,9;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;8;42,3;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;9;0,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;10;0,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;11;0,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;12;0,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;13;0,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;14;0,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;15;0,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;16;0,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;17;0,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;18;0,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;19;0,0;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;20;39,3;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;21;78,6;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;22;78,6;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;23;78,2;BA S/E CERRO NAVIA 220KV BP1
07-11-2023;7;24;71,1;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;1;19,3;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;2;10,1;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;3;10,1;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;4;10,1;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;5;59,7;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;6;80,3;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;7;80,3;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;8;28,3;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;9;0,0;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;10;0,0;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;11;0,0;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;12;0,0;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;13;0,0;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;14;0,0;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;15;0,0;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;16;0,0;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;17;0,0;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;18;0,0;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;19;0,0;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;20;0,0;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;21;67,4;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;22;83,7;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;23;94,9;BA S/E CERRO NAVIA 220KV BP1
08-11-2023;8;24;78,6;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;1;66,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;2;64,4;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;3;68,9;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;4;69,2;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;5;71,4;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;6;71,5;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;7;69,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;8;24,2;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;9;0,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;10;0,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;11;0,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;12;0,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;13;0,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;14;0,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;15;0,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;16;0,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;17;0,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;18;0,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;19;13,8;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;20;84,2;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;21;86,6;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;22;106,8;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;23;98,0;BA S/E CERRO NAVIA 220KV BP1
09-11-2023;9;24;81,4;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;1;70,5;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;2;66,3;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;3;48,2;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;4;55,1;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;5;61,5;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;6;57,0;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;7;62,8;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;8;41,4;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;9;65,9;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;10;67,8;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;11;66,6;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;12;32,9;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;13;0,0;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;14;0,0;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;15;0,0;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;16;0,0;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;17;0,0;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;18;0,0;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;19;0,0;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;20;83,1;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;21;128,7;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;22;112,8;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;23;101,3;BA S/E CERRO NAVIA 220KV BP1
10-11-2023;10;24;101,3;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;1;74,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;2;68,1;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;3;68,7;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;4;66,8;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;5;67,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;6;69,6;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;7;69,7;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;8;21,4;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;9;0,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;10;0,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;11;0,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;12;0,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;13;0,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;14;0,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;15;0,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;16;0,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;17;0,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;18;0,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;19;0,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;20;29,6;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;21;77,2;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;22;77,2;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;23;75,0;BA S/E CERRO NAVIA 220KV BP1
11-11-2023;11;24;68,6;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;1;62,7;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;2;63,1;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;3;62,3;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;4;62,3;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;5;62,3;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;6;62,3;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;7;39,8;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;8;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;9;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;10;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;11;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;12;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;13;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;14;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;15;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;16;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;17;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;18;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;19;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;20;0,0;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;21;57,6;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;22;76,8;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;23;71,7;BA S/E CERRO NAVIA 220KV BP1
12-11-2023;12;24;34,2;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;1;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;2;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;3;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;4;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;5;49,6;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;6;54,9;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;7;70,9;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;8;44,2;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;9;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;10;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;11;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;12;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;13;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;14;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;15;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;16;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;17;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;18;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;19;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;20;0,0;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;21;65,2;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;22;66,8;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;23;73,6;BA S/E CERRO NAVIA 220KV BP1
13-11-2023;13;24;66,3;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;1;72,7;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;2;68,5;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;3;66,5;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;4;66,5;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;5;66,5;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;6;66,5;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;7;75,1;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;8;69,6;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;9;0,0;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;10;0,0;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;11;0,0;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;12;0,0;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;13;0,0;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;14;0,0;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;15;0,0;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;16;0,0;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;17;0,0;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;18;0,0;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;19;0,0;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;20;21,6;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;21;78,9;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;22;75,5;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;23;70,1;BA S/E CERRO NAVIA 220KV BP1
14-11-2023;14;24;70,1;BA S/E CERRO NAVIA 220KV BP1
15-11-2023;15;1;65,6;BA S/E CERRO NAVIA 220KV BP1
15-11-2023;15;2;64,2;BA S/E CERRO NAVIA 220KV BP1
15-11-2023;15;3;66,3;BA S/E CERRO NAVIA 220KV BP1
15-11-2023;15;4;66,3;BA S/E CERRO NAVIA 220KV BP1
